page	image	txt	tsv	chars	han_chars	word_count	avg_conf	low_conf_words	status	issues
400	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_400.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_400.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_400.tsv	251	3	89	29.97	76	review	low_confidence
401	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_401.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_401.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_401.tsv	384	18	180	34.43	127	review	low_confidence
402	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_402.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_402.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_402.tsv	395	14	164	35.72	118	review	low_confidence
403	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_403.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_403.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_403.tsv	100	5	41	29.56	33	review	low_confidence
404	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_404.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_404.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_404.tsv	197	2	75	27.17	67	review	low_confidence
405	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_405.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_405.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_405.tsv	269	3	113	32.84	84	review	low_confidence
406	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_406.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_406.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_406.tsv	218	25	91	27.86	75	review	low_confidence
407	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_407.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_407.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_407.tsv	128	6	44	26.87	36	review	low_confidence
408	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_408.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_408.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_408.tsv	217	7	83	29.03	71	review	low_confidence
409	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_409.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_409.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_409.tsv	393	4	170	38.64	109	review	low_confidence
410	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_410.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_410.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_410.tsv	219	7	88	25.38	77	review	low_confidence
411	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_411.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_411.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_411.tsv	205	3	84	32.96	71	review	low_confidence
412	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_412.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_412.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_412.tsv	203	15	77	30.23	65	review	low_confidence
413	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_413.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_413.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_413.tsv	348	15	138	26.66	113	review	low_confidence
414	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_414.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_414.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_414.tsv	258	17	110	39.33	75	review	low_confidence
415	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_415.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_415.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_415.tsv	467	23	216	39.41	132	review	low_confidence
416	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_416.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_416.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_416.tsv	294	19	142	40.95	84	review	low_confidence
417	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_417.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_417.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_417.tsv	333	7	157	36.53	110	review	low_confidence
418	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_418.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_418.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_418.tsv	280	23	117	36.60	76	review	low_confidence
419	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_419.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_419.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_419.tsv	392	45	215	43.59	113	review	low_confidence
420	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_420.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_420.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_420.tsv	357	19	148	35.36	106	review	low_confidence
421	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_421.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_421.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_421.tsv	323	30	163	41.16	92	review	low_confidence
422	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_422.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_422.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_422.tsv	219	8	76	31.56	63	review	low_confidence
423	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_423.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_423.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_423.tsv	316	10	124	30.12	97	review	low_confidence
424	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_424.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_424.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_424.tsv	344	26	158	37.32	109	review	low_confidence
425	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_425.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_425.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_425.tsv	461	30	224	39.53	140	review	low_confidence
426	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_426.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_426.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_426.tsv	307	21	131	33.81	103	review	low_confidence
427	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_427.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_427.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_427.tsv	261	11	98	33.09	71	review	low_confidence
428	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_428.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_428.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_428.tsv	227	17	88	33.58	67	review	low_confidence
429	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_429.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_429.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_429.tsv	413	22	194	39.75	117	review	low_confidence
430	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_430.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_430.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_430.tsv	286	11	114	31.12	82	review	low_confidence
431	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_431.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_431.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_431.tsv	210	19	91	28.40	74	review	low_confidence
432	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_432.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_432.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_432.tsv	305	12	119	33.54	87	review	low_confidence
433	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_433.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_433.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_433.tsv	267	21	108	24.83	88	review	low_confidence
434	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_434.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_434.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_434.tsv	372	24	174	38.68	106	review	low_confidence
435	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_435.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_435.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_435.tsv	260	3	101	27.11	81	review	low_confidence
436	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_436.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_436.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_436.tsv	395	28	182	39.11	111	review	low_confidence
437	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_437.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_437.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_437.tsv	353	22	164	44.84	98	review	low_confidence
438	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_438.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_438.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_438.tsv	307	10	128	32.58	99	review	low_confidence
439	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_439.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_439.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_439.tsv	359	9	167	36.87	112	review	low_confidence
440	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_440.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_440.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_440.tsv	307	11	136	33.97	94	review	low_confidence
441	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_441.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_441.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_441.tsv	282	13	112	29.76	86	review	low_confidence
442	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_442.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_442.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_442.tsv	222	28	98	28.91	77	review	low_confidence
443	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_443.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_443.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_443.tsv	300	13	116	29.10	89	review	low_confidence
444	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_444.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_444.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_444.tsv	443	22	208	40.48	117	review	low_confidence
445	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_445.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_445.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_445.tsv	381	9	177	38.13	102	review	low_confidence
446	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_446.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_446.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_446.tsv	326	7	118	27.16	102	review	low_confidence
447	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_447.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_447.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_447.tsv	320	23	117	29.01	94	review	low_confidence
448	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_448.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_448.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_448.tsv	271	37	144	49.44	71	ok	
449	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_449.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_449.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_449.tsv	306	11	108	25.72	90	review	low_confidence
450	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_450.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_450.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_450.tsv	252	17	96	28.51	79	review	low_confidence
451	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_451.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_451.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_451.tsv	347	9	154	37.15	108	review	low_confidence
452	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_452.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_452.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_452.tsv	470	31	235	41.94	138	review	low_confidence
453	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_453.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_453.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_453.tsv	250	11	100	29.22	78	review	low_confidence
